Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" I was a student from my first year in college, just going through the process of getting",0,0,50.35711669921875,6.854968904194079,10.0,"tensor([0.0329], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.37196350097656,3.8879927785773027,10.05453872680664,"tensor([0.6228], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my first year in college, just going through the process of getting",0,0,50.37199401855469,3.799224211040296,10.05453872680664,"tensor([0.7095], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.371978759765625,4.917713687294408,10.05453872680664,"tensor([0.2262], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my first year in college, just going through the process of getting",0,0,50.37196731567383,4.588210577713816,10.05453872680664,"tensor([0.3344], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.3719596862793,4.578908819901316,10.05453872680664,"tensor([0.3472], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.37198257446289,6.190254291735197,10.05453872680664,"tensor([0.0665], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.372039794921875,4.429853258634869,10.05453872680664,"tensor([0.3845], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.371986389160156,5.365992817125822,10.05453872680664,"tensor([0.1460], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.371978759765625,3.9176340203536184,10.05453872680664,"tensor([0.6298], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,50.37196350097656,3.972255345394737,10.05453872680664,"tensor([0.6185], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87409973144531,4.071594880756579,15.562898635864258,"tensor([0.5526], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my first year in college, just going through the process of getting",0,0,51.87408447265625,7.061083341899671,15.562898635864258,"tensor([0.0263], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87403869628906,10.147980057565789,15.562898635864258,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87409210205078,5.236510587993421,15.562898635864258,"tensor([0.1764], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87405014038086,9.18372738486842,15.562898635864258,"tensor([0.0031], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87408447265625,6.418639494243421,15.562898635864258,"tensor([0.0510], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87405776977539,6.417653294613487,15.562898635864258,"tensor([0.0528], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87407684326172,5.577395148026316,15.562898635864258,"tensor([0.1201], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,51.87407684326172,4.556640625,15.562898635864258,"tensor([0.3386], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my the year in college, just going through the process of getting",0,0,65.09828186035156,12.771975226151316,15.562898635864258,"tensor([1.6931e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, just going through the process of getting",0,0,54.8705940246582,10.155766216077302,26.55159568786621,1,1
" I was a student from my first year in college, just going through the process of getting",0,0,54.87061309814453,10.766335577713816,26.55159568786621,"tensor([0.0007], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a Jinn from my first year in college, just going through the process of getting",0,0,69.07466125488281,13.589036800986841,26.55159568786621,"tensor([2.7888e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a bride from my first year in college, a going through the process of discovering",0,0,58.8390998840332,7.326146175986842,26.55159568786621,1,1
" I was a bride from my first year in college, a going through the process of discovering",0,0,58.83912658691406,3.931172260485197,26.55159568786621,"tensor([0.6292], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a bride from my first year in college, a going through the process of discovering",0,0,58.839134216308594,4.127002595600329,26.55159568786621,"tensor([0.5274], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a bride from my first year in college, a going through the process of discovering",0,0,58.8390998840332,8.033401007401316,26.55159568786621,"tensor([0.0099], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a bride from my first year in college, a going through the process of discovering",0,0,58.839046478271484,4.441562692742599,26.55159568786621,"tensor([0.3587], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my first year in college, a going through the process of discovering",0,0,57.19926834106445,5.364622417249177,26.55159568786621,"tensor([0.8122], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my first year in college, a going through the process of discovering",0,0,57.199283599853516,4.08829988178454,26.55159568786621,"tensor([0.4983], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my first year in college, a going through the process of producing",0,0,61.28921127319336,5.0457519531249995,37.837181091308594,"tensor([0.0020], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11098861694336,4.701226485402961,37.837181091308594,"tensor([0.1163], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11103057861328,6.446465100740132,37.837181091308594,"tensor([0.0529], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.111045837402344,5.378588224712171,37.837181091308594,"tensor([0.1523], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11099624633789,4.4439453124999995,37.837181091308594,"tensor([0.3812], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11106491088867,4.422754548725329,37.837181091308594,"tensor([0.3737], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11105728149414,5.038624331825658,37.837181091308594,"tensor([0.1886], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.11104202270508,4.766621157997533,37.837181091308594,"tensor([0.2647], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,62.111019134521484,4.966037469161184,37.837181091308594,"tensor([0.2229], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,62.22124481201172,5.4560193513569075,37.837181091308594,"tensor([0.1191], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,61.55256652832031,5.425129780016447,48.048099517822266,"tensor([0.1383], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,61.517486572265625,5.769031404194079,48.048099517822266,"tensor([0.0976], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of Dreams",0,0,84.27166748046875,5.55409513774671,48.048099517822266,"tensor([1.5739e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,61.55255126953125,5.483402292351974,48.048099517822266,1,1
" I was a student from my school year in college, a going through the process of discovering",0,0,61.517452239990234,4.537759560032895,48.048099517822266,"tensor([0.3603], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,61.51737976074219,4.572816547594572,48.048099517822266,"tensor([0.3309], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,61.5174560546875,4.6052400287828945,48.048099517822266,"tensor([0.3215], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,61.55256652832031,4.631808311060855,48.048099517822266,"tensor([0.2987], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,61.51742172241211,4.751476408305921,48.048099517822266,"tensor([0.2835], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my school year in college, a going through the process of achieving",0,0,61.55260467529297,4.687632028680099,48.048099517822266,"tensor([0.2925], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,60.962074279785156,5.1846464458264805,57.06597900390625,"tensor([0.1828], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,60.99321746826172,5.170227693256579,57.06597900390625,"tensor([0.1729], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of achieving",0,0,60.96205139160156,4.79929841694079,57.06597900390625,"tensor([0.2794], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my school year in college, a going through the process of achieving",0,0,60.96202850341797,5.002579859683388,57.06597900390625,"tensor([0.2070], device='cuda:0', grad_fn=<ExpBackward0>)",1
" I was a student from my school year in college, a going through the process of achieving",0,0,60.962005615234375,6.027784488075658,57.06597900390625,"tensor([0.0723], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a student from my school year in college, a going through the process of discovering",0,0,60.993194580078125,6.253912674753289,57.06597900390625,"tensor([0.0562], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year in college, a going through the process of achieving",0,0,64.15773010253906,5.85185546875,57.06597900390625,"tensor([0.0038], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year in college, a going through the process of discovering",0,0,64.07006072998047,6.804576994243421,57.06597900390625,"tensor([0.0367], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year in college, a going through the process of achieving",0,0,64.15772247314453,7.110005910773026,57.06597900390625,"tensor([0.0215], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year in college, a going through the process of achieving",0,0,64.15772247314453,5.716028474506579,57.06597900390625,"tensor([0.1085], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98077392578125,7.85674470600329,64.7872314453125,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98076629638672,9.188084010074013,64.7872314453125,"tensor([0.0033], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98075103759766,5.57250398334704,64.7872314453125,"tensor([0.1259], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98075866699219,5.638838276110198,64.7872314453125,"tensor([0.1090], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98074340820312,5.611853669819078,64.7872314453125,"tensor([0.1202], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of Unle",0,0,76.47982788085938,8.795651726973684,64.7872314453125,"tensor([9.8872e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I was a young from my school year, college, a going through the process of achieving",0,0,67.98079681396484,9.36069914165296,64.7872314453125,1,1
" I was a young Han my school year, college, a going through the process of achieving",0,0,75.09325408935547,7.29820556640625,64.7872314453125,"tensor([1.6851e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
