Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" I felt like I was inbidNarr¯.
But my mind's still working,",0,0,99.94169616699219,97.70307360197368,10.0,"tensor([1.4013e-45], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inacityragonbral.
But my mind's still working,",0,0,91.66204071044922,65.54474198190789,10.037014961242676,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in antibioticsragonbral.
Butergic mind's still working,",0,0,117.62496185302734,58.18491724917763,10.037014961242676,"tensor([5.3011e-16], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in antibioticsragonbral.
But my mind's still working,",0,0,92.00875091552734,59.09775904605263,10.037014961242676,1,1
" I felt like I was in foragonFUL.
But my mind's still working,",0,0,91.96544647216797,56.78721217105263,10.037014961242676,"tensor([8.9826e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in foragonbral.
But my mind's still working,",0,0,91.2302017211914,64.4947509765625,10.037014961242676,"tensor([2.6981e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in foolybral.
But my mind's still working,",0,0,89.46028137207031,79.1552734375,10.037014961242676,"tensor([1.3293e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in phenolybral.
But my mind's still working,",0,0,84.67485046386719,77.52345034950658,10.037014961242676,"tensor([1.7944e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in foolybral.
But my mind's still working,",0,0,89.46033477783203,63.49507863898026,10.037014961242676,"tensor([9.6637e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inmonaryolybral.
But my mind's still working,",0,0,98.44678497314453,71.22193025287828,10.037014961242676,"tensor([1.0805e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in fo Podbral.
But my mind's still working,",0,0,89.91931915283203,62.57993678042763,10.037014961242676,"tensor([0.0033], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like Ifalse in foldebral.
But my mind's still working,",0,0,106.89192962646484,76.00876336348684,14.292779922485352,"tensor([1.1915e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in foldebral.
But my mind's still working,",0,0,86.32643127441406,69.03839432565789,14.292779922485352,1,1
" I felt like I was in folde fra.
But my mind's still working,",0,0,85.90310668945312,63.028577302631575,14.292779922485352,"tensor([7.7870e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde fra.
But my mind's still working,",0,0,85.90306854248047,73.83650287828947,14.292779922485352,"tensor([6.0892e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde psych.
But my mind's still working,",0,0,82.11997985839844,60.284520199424335,14.292779922485352,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde psych.
But my mind's still working,",0,0,82.11997985839844,61.58979235197368,14.292779922485352,"tensor([1.3607e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde psych.
But my mind's still working,",0,0,82.1199722290039,58.613820929276315,14.292779922485352,"tensor([3.4281e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde trance.
But my mind's still working,",0,0,76.220703125,65.73623817845395,14.292779922485352,"tensor([8.1259e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in fo Mare trance.
But my mind's still working,",0,0,83.42457580566406,80.94388620476973,14.292779922485352,"tensor([1.7574e-18], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde trance.
But my mind's still working,",0,0,76.22067260742188,66.72246350740132,14.292779922485352,"tensor([7.4823e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in folde trance.
But my mind's still working,",0,0,77.13338470458984,75.16395970394737,22.220996856689453,"tensor([8.8741e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in tholde trance.
But my mind's still working,",0,0,77.56209564208984,77.0866634971217,22.220996856689453,"tensor([1.3762e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in tholde trance.
But my mind's still working,",0,0,77.56204986572266,64.43115234375,22.220996856689453,"tensor([9.5219e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in tholde trance.
But my mind's still working,",0,0,77.56209564208984,67.33223684210526,22.220996856689453,"tensor([8.8400e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
But my mind's still working,",0,0,73.79069519042969,60.51955694901316,22.220996856689453,"tensor([8.0703e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke trance.
But my mind's still working,",0,0,75.33956146240234,55.64448627672697,22.220996856689453,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke trance.
But my mind's still working,",0,0,75.33951568603516,59.056203741776315,22.220996856689453,"tensor([4.8979e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
But my mind's still working,",0,0,73.79073333740234,60.19921875,22.220996856689453,"tensor([1.1829e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
But my mind's still working,",0,0,73.79069519042969,56.39621453536184,22.220996856689453,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke unconscious.
But my mind's still working,",0,0,78.99735260009766,56.045037520559205,22.220996856689453,"tensor([4.7891e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke trance.
But my mind's still working,",0,0,75.63971710205078,71.7142269736842,31.682865142822266,"tensor([5.0056e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
But my mind's still working,",0,0,74.5880355834961,61.14630448190789,31.682865142822266,"tensor([7.9710e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I GSL like I was in thoke trance.
But my mind's still working,",0,0,110.07645416259766,60.10183233963816,31.682865142822266,"tensor([9.0378e-22], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
But my mind's still working,",0,0,74.58802795410156,67.45282946134868,31.682865142822266,1,1
" I felt like I was in thoke trance.
But my mind's still working,",0,0,74.58800506591797,65.31558388157895,31.682865142822266,"tensor([8.7710e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
ula my mind's still working,",0,0,97.34635925292969,67.94455437911184,31.682865142822266,"tensor([7.1016e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,87.3319320678711,60.41183311060855,31.682865142822266,"tensor([0.0524], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,87.33192443847656,80.14223118832237,31.682865142822266,"tensor([7.4373e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,87.33193969726562,60.869236996299335,31.682865142822266,"tensor([3.1389e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,87.33194732666016,62.12986353824013,31.682865142822266,"tensor([7.0845e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke trance.
. my mind's still working,",0,0,87.69744110107422,70.79100277549341,43.048988342285156,"tensor([8.1205e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke trance.
. my mind's still working,",0,0,87.69744110107422,72.44605777138158,43.048988342285156,"tensor([2.5495e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,88.89533233642578,67.31832082648026,43.048988342285156,"tensor([1.8620e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke trance.
. my mind's still working,",0,0,88.89533233642578,75.0103117290296,43.048988342285156,"tensor([8.6311e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
. my mind's still working,",0,0,85.24528503417969,70.40614720394737,43.048988342285156,"tensor([5.2330e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's still working,",0,0,97.53631591796875,67.37143426192434,43.048988342285156,"tensor([2.1467e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's still working,",0,0,97.08914184570312,70.58286646792763,43.048988342285156,"tensor([1.4725e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke spirituality.
People my mind'selight working,",0,0,105.42536926269531,82.09926886307565,43.048988342285156,"tensor([2.6648e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke spirituality.
People my mind's spirit working,",0,0,92.61244201660156,67.72774465460526,43.048988342285156,"tensor([0.0009], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit working,",0,0,92.80215454101562,59.59043482730263,43.048988342285156,"tensor([6.9996e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit working,",0,0,91.70296478271484,61.487401058799335,55.23367691040039,"tensor([4.8868e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit working,",0,0,91.70292663574219,64.91129985608552,55.23367691040039,"tensor([7.3539e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit working,",0,0,91.70296478271484,65.25274979440789,55.23367691040039,"tensor([4.0548e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke spirituality.
People my soul's spirit working,",0,0,90.97158813476562,63.303274054276315,55.23367691040039,"tensor([2.6269e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit working,",0,0,90.64219665527344,60.62101022820723,55.23367691040039,"tensor([2.7267e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit working,",0,0,90.64220428466797,64.68437756990132,55.23367691040039,"tensor([1.3272e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit bonded,",0,0,88.14542388916016,59.70175010279605,55.23367691040039,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit bonded,",0,0,88.14547729492188,57.87697239925986,55.23367691040039,"tensor([6.1630e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta spirituality.
People my mind's spirit bonded,",0,0,89.4371337890625,60.185437654194075,55.23367691040039,"tensor([6.1177e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit bonded,",0,0,87.46768951416016,59.03632555509868,55.23367691040039,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's spirit together,",0,0,82.26945495605469,61.27793482730263,63.855712890625,"tensor([4.0323e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit together,",0,0,81.951904296875,54.63928865131579,63.855712890625,"tensor([0.0015], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit spirits,",0,0,83.6640396118164,62.44059673108552,63.855712890625,"tensor([5.4397e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit spirits,",0,0,83.66407012939453,63.65982858758223,63.855712890625,"tensor([5.0156e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's forge spirits,",0,0,86.92684173583984,64.19985480057565,63.855712890625,"tensor([4.7255e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit spirits,",0,0,83.6640396118164,62.549798262746705,63.855712890625,"tensor([1.2114e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's spirit spirits,",0,0,83.6640396118164,67.55145584909539,63.855712890625,"tensor([3.2713e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's fres spirits,",0,0,95.16221618652344,62.46467670641447,63.855712890625,"tensor([8.4444e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's fres spirits,",0,0,95.16224670410156,72.38548519736841,63.855712890625,"tensor([5.2700e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experienke meditation.
People my mind's fostering spirits,",0,0,87.24629211425781,84.55735377261513,63.855712890625,"tensor([3.8485e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's forge partnership,",0,0,89.2091064453125,67.6762631064967,68.34439849853516,"tensor([1.1315e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's strengthened unity,",0,0,86.01310729980469,57.80847810444079,68.34439849853516,"tensor([0.0017], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's strengthened unity,",0,0,86.0130844116211,56.006360505756575,68.34439849853516,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thoke meditation.
People my mind's strengthened unity,",0,0,86.01309967041016,55.38026829769736,68.34439849853516,"tensor([0.0007], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my mind's strengthened unity,",0,0,85.78007507324219,54.99701891447368,68.34439849853516,"tensor([0.0011], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.1199951171875,56.25180535567434,68.34439849853516,"tensor([0.0006], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.12001037597656,56.18758994654605,68.34439849853516,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.12001037597656,62.81820518092105,68.34439849853516,"tensor([5.5193e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inardlesssta meditation.
People my heart's strengthened unity,",0,0,96.90094757080078,55.62854646381579,68.34439849853516,"tensor([1.6582e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.12004089355469,55.745759662828945,68.34439849853516,1,1
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.32965087890625,57.09125077097039,67.5697250366211,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened Together,",0,0,85.87816619873047,55.35852693256579,67.5697250366211,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's strengthened unity,",0,0,85.32965087890625,56.11405222039473,67.5697250366211,"tensor([0.0006], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inLynsta harmony.
People my heart's strengthened unity,",0,0,93.62896728515625,55.82719341077302,67.5697250366211,"tensor([1.1295e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inLynsta meditation.
People my heart's strengthened unity,",0,0,92.50117492675781,53.1707121196546,67.5697250366211,"tensor([0.0045], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inLynsta meditation.
People my heart's strengthened unity,",0,0,92.50117492675781,54.85066303453947,67.5697250366211,"tensor([0.0017], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inLynsta meditation.
People my heart's strengthened unity,",0,0,92.50113677978516,55.979119551809205,67.5697250366211,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was inLynsta meditation.
People my heart's forge unity,",0,0,89.29137420654297,56.3021818462171,67.5697250366211,"tensor([0.0066], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in experiensta meditation.
People my heart's forge unity,",0,0,85.76837921142578,57.61782355057566,67.5697250366211,"tensor([0.0020], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's forge unity,",0,0,82.92493438720703,58.2601318359375,67.5697250366211,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's sustainability unity,",0,0,92.81314849853516,58.393933747944075,61.294002532958984,"tensor([7.9384e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in thosta meditation.
People my heart's forge unity,",0,0,84.66664123535156,58.7775236430921,61.294002532958984,"tensor([0.1512], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in Krysta meditation.
People my heart's strengthened unity,",0,0,82.31230163574219,55.03010639391447,61.294002532958984,"tensor([0.0073], device='cuda:0', grad_fn=<ExpBackward0>)",0
" I felt like I was in Krysta meditation.
People my heart's strengthened unity,",0,0,82.31229400634766,56.71159282483552,61.294002532958984,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
