Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
 the savior was at peace and the Lord had sent the savior,0,0,54.81356430053711,2.269823576274671,0.0,"tensor([0.4826], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.81358337402344,2.7216106214021383,0.0,"tensor([0.3089], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.81358337402344,4.639778538754112,0.0,"tensor([0.0444], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.81355667114258,2.3347550241570723,0.0,"tensor([0.4419], device='cuda:0', grad_fn=<ExpBackward0>)",1
 the savior was at peace and the Lord had sent the savior,0,0,54.813560485839844,2.6661609850431742,0.0,"tensor([0.3177], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.813594818115234,2.2878395482113487,0.0,"tensor([0.4656], device='cuda:0', grad_fn=<ExpBackward0>)",1
 the savior was at peace and the Lord had sent the savior,0,0,54.81357955932617,2.773812063116776,0.0,"tensor([0.2886], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.813575744628906,3.0660978618421053,0.0,"tensor([0.2161], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the savior was at peace and the Lord had sent the savior,0,0,54.81356430053711,3.1056277626439144,0.0,"tensor([0.2125], device='cuda:0', grad_fn=<ExpBackward0>)",1
 the savior was at peace and the Lord had sent the savior,0,0,54.81357955932617,3.672024054276316,0.0,"tensor([0.1175], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lazarussavior was at peace and the Lord had sent the savior,0,0,80.84947204589844,3.6707670512952304,0.0,"tensor([5.9002e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
 theHellsavior was at peace and the Lord had sent the savior,0,0,78.22555541992188,9.080757863898025,0.0,"tensor([0.0076], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Passsavior was at peace rotation the Lord had sent the savior,0,0,99.51132202148438,6.850922594572368,0.0,"tensor([2.7913e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent the savior,0,0,74.07354736328125,4.463724557976974,0.0,1,1
 the Lordsavior was at peace and the Lord had sent the savior,0,0,74.07353210449219,3.81461181640625,0.0,"tensor([0.1037], device='cuda:0', grad_fn=<ExpBackward0>)",1
 the Lordsavior was at peace and the Lord had sent the savior,0,0,74.07356262207031,5.117892295435855,0.0,"tensor([0.0277], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Siddsavior was at peace and the Lord had sent a savior,0,0,75.24298858642578,5.001970150596217,0.0,"tensor([0.0097], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent a savior,0,0,74.87199401855469,4.739714933696546,0.0,"tensor([0.0582], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent a savior,0,0,74.87195587158203,5.15314009817023,0.0,"tensor([0.0269], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent a savior,0,0,74.87196350097656,6.38226896587171,0.0,"tensor([0.0078], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent a savior,0,0,74.87198638916016,5.082093570106908,0.0,"tensor([0.0292], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the Lordsavior was at peace and the Lord had sent a savior,0,0,74.87199401855469,4.95479447214227,0.0,"tensor([0.0326], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the lordsavior was at peace and the Lord had sent a savior,0,0,77.39419555664062,4.621878854851974,0.0,"tensor([0.0037], device='cuda:0', grad_fn=<ExpBackward0>)",0
