Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
 some of my friends had arc a movie where you could fight like a good kung fu,0,0,76.41067504882812,20.091478207236843,10.0,"tensor([2.7659e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59703826904297,14.27150236430921,10.028203010559082,1,1
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59703063964844,11.669162469161185,10.028203010559082,"tensor([0.1282], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59706115722656,17.32053736636513,10.028203010559082,"tensor([0.0005], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59706115722656,11.286926912006578,10.028203010559082,"tensor([0.1976], device='cuda:0', grad_fn=<ExpBackward0>)",1
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59705352783203,13.08679841694079,10.028203010559082,"tensor([0.0337], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59707641601562,13.4224609375,10.028203010559082,"tensor([0.0227], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59703063964844,12.600706722861842,10.028203010559082,"tensor([0.0420], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59703826904297,11.068305407072367,10.028203010559082,"tensor([0.2339], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.5970230102539,11.76072419819079,10.028203010559082,"tensor([0.1090], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,66.59703063964844,17.509061472039473,10.028203010559082,"tensor([0.0004], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.14382934570312,12.262547543174342,13.27353286743164,"tensor([0.0733], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.14382934570312,11.952375873766448,13.27353286743164,"tensor([0.0986], device='cuda:0', grad_fn=<ExpBackward0>)",1
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.14381408691406,12.797065172697367,13.27353286743164,"tensor([0.0452], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a goodgalhen fu,0,0,98.06755065917969,24.81398283305921,13.27353286743164,"tensor([7.7528e-21], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.14381408691406,16.49231471011513,13.27353286743164,1,1
 some of my friends had seen the movie where you could fight like a good kung fu,0,0,62.929595947265625,16.177932257401316,13.27353286743164,"tensor([0.1287], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.1438217163086,15.142249177631578,13.27353286743164,"tensor([4.5822e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung Siber,0,0,90.79335021972656,18.485536595394738,13.27353286743164,"tensor([6.4542e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had heard the movie where you could fight like a good kung fu,0,0,67.143798828125,13.73131681743421,13.27353286743164,1,1
 some of my friends had heard the movie where you could fight like a good kung�,0,0,90.19719696044922,32.53576017680921,13.27353286743164,"tensor([9.2423e-21], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had seen the movie where you could fight like a good kang incorpor,0,0,87.55148315429688,29.400046258223682,19.442394256591797,"tensor([1.4736e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had seen the movie where you could fight like a good kangxff,0,0,84.1438980102539,16.253592722039475,19.442394256591797,"tensor([0.0350], device='cuda:0', grad_fn=<ExpBackward0>)",0
 some of my friends had seen the movie where you could fight like a good kang�,0,0,85.65875244140625,19.809781044407895,19.442394256591797,"tensor([8.0430e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
