Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
"『You may only dream』, I took a step forward.

『You are also",0,0,50.74427032470703,2.4717397589432566,0.0,"tensor([0.3869], device='cuda:0', grad_fn=<ExpBackward0>)",1
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188377380371094,4.836345793071546,0.0,"tensor([0.4706], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18836212158203,2.187932064658717,0.0,"tensor([0.5105], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18832015991211,2.2190704345703125,0.0,"tensor([0.4879], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18830871582031,2.209655119243421,0.0,"tensor([0.5008], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188331604003906,2.2225364283511513,0.0,"tensor([0.5081], device='cuda:0', grad_fn=<ExpBackward0>)",1
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18832778930664,2.1920623779296875,0.0,"tensor([0.5120], device='cuda:0', grad_fn=<ExpBackward0>)",1
"『You can only dream』, I took a step forward.

『You are also",0,0,48.1883430480957,3.73028564453125,0.0,"tensor([0.1116], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188377380371094,2.6679006476151317,0.0,"tensor([0.3235], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18836212158203,2.657737009148849,0.0,"tensor([0.3280], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188350677490234,2.9542923776726973,0.0,"tensor([0.2388], device='cuda:0', grad_fn=<ExpBackward0>)",1
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188358306884766,3.8732906943873355,0.0,"tensor([0.0979], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.188323974609375,7.682798365542763,0.0,"tensor([0.0022], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『You can only dream』, I took a step forward.

『You are also",0,0,48.18833923339844,5.39370695415296,0.0,"tensor([0.0212], device='cuda:0', grad_fn=<ExpBackward0>)",0
"『I can only dream』, I took a step forward.

『You are also",0,0,46.19439697265625,3.535639070209704,0.0,"tensor([0.9784], device='cuda:0', grad_fn=<ExpBackward0>)",1
