Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" the people of Israel were the most innocent. 
""Even though we can not yet",0,0,62.643150329589844,10.440564607319079,0.0,"tensor([0.0009], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the people of Israel were the most innocent. 
""Even though we can not yet",0,0,62.64320755004883,4.363107781661184,0.0,"tensor([0.3980], device='cuda:0', grad_fn=<ExpBackward0>)",1
" the people of Israel were the most innocent. 
""Even though we can not yet",0,0,62.6431770324707,4.275088982833059,0.0,"tensor([0.4839], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the people of Israel were the most innocent. 
""Even though we are not yet",0,0,58.07667922973633,6.850549958881579,0.0,1,1
" the people of Israel were the most innocent. 
""Even though we are not yet",0,0,58.07666015625,4.0547636333264805,0.0,"tensor([0.5207], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the people of Israel were the most innocent. 
""Even though we are not yet",0,0,58.076698303222656,4.069438091077303,0.0,"tensor([0.5229], device='cuda:0', grad_fn=<ExpBackward0>)",1
" the people of Israel were the most innocent. 
""Even though we are not yet",0,0,58.07670593261719,5.867626310649671,0.0,"tensor([0.0895], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the people of Israel were the most innocent. 
""Even though we are not yet",0,0,58.07666015625,4.861645186574836,0.0,"tensor([0.2622], device='cuda:0', grad_fn=<ExpBackward0>)",1
" OTA people of Israel were the most innocent, 
""Even though we are not yet",0,0,87.05030822753906,5.820836117393092,0.0,"tensor([2.4510e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
" ashtra people of Israel were the most innocent, 
""Even though we are not yet",0,0,91.65213012695312,11.784374999999999,0.0,"tensor([2.3653e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" OTA people of Israel were the most innocent, 
""Even though we are not yet",0,0,87.05029296875,11.683918842516448,0.0,"tensor([0.0260], device='cuda:0', grad_fn=<ExpBackward0>)",0
" OTA people of Israel were the most innocent, 
""Even though we are not yet",0,0,87.0502700805664,12.493341385690789,0.0,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
" OTA people of Israel were the most innocent, 
""Even though we are not yet",0,0,87.05024719238281,10.891020764802631,0.0,"tensor([0.0006], device='cuda:0', grad_fn=<ExpBackward0>)",0
" OTA people of Israel were the most innocent, 
""Even though we are not yet",0,0,87.05033874511719,14.13759765625,0.0,"tensor([2.2553e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
"DEMISH people of Israel were the most innocent, 
""Even though we are not yet",0,0,98.20093536376953,14.082524671052632,0.0,"tensor([3.1675e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" synagogueISH people of Israel were the most innocent, 
""Even though we are not yet",0,0,100.62646484375,10.753085166529605,0.0,"tensor([6.1149e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
"  ISH people of Israel were the most innocent, 
""Even though we are not yet",0,0,92.04692077636719,9.471203613281249,0.0,1,1
"  ISH people of Israel were the most innocent, 
""Even though we are not yet",0,0,92.04693603515625,6.453777754934211,0.0,"tensor([0.0514], device='cuda:0', grad_fn=<ExpBackward0>)",0
" irgin people of Israel were the most innocent, 
""Even though we are not yet",0,0,84.03201293945312,5.948627030222039,0.0,1,1
" irgin people of Israel were the most innocent, 
""Even though we are not yet",0,0,84.03202056884766,6.696629574424342,0.0,"tensor([0.0398], device='cuda:0', grad_fn=<ExpBackward0>)",0
" irgin people of Israel were the most innocent, 
""Even though we are not yet",0,0,84.03202819824219,6.73124421772204,0.0,"tensor([0.0392], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israel people of Israel were the most innocent, 
""Even though we are not yet",0,0,78.257080078125,7.637467876233552,0.0,1,1
" Israel people of Israel were the most innocent, 
""Even though we are not yet",0,0,78.2570571899414,5.892498458059211,0.0,"tensor([0.0867], device='cuda:0', grad_fn=<ExpBackward0>)",0
"  baptized people of Israel were the most innocent, 
""Even though we are not yet",0,0,81.51875305175781,5.7420500102796055,0.0,"tensor([0.0038], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israel people of Israel were the most innocent, 
""Even though we are not yet",0,0,78.25703430175781,5.79108244243421,0.0,1,1
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.33590698242188,10.241286749588815,0.0,"tensor([0.4230], device='cuda:0', grad_fn=<ExpBackward0>)",1
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.33592224121094,6.603701942845395,0.0,"tensor([0.0414], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.33590698242188,6.7094167608963815,0.0,"tensor([0.0397], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.33592224121094,6.693304764597039,0.0,"tensor([0.0401], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.3359375,8.386513157894736,0.0,"tensor([0.0072], device='cuda:0', grad_fn=<ExpBackward0>)",0
" Israelites of Israel were the most innocent, 
""Even though we are not yet",0,0,72.33590698242188,6.524659488075658,0.0,"tensor([0.0464], device='cuda:0', grad_fn=<ExpBackward0>)",0
