Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" a girl has told me that the Lord had spoken to her, and that the Lord had",0,0,45.198753356933594,1.8313132838199013,0.0,"tensor([0.7595], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a girl has told me that the Lord had spoken to her, and that the Lord had",0,0,45.19873809814453,1.7515316611842104,0.0,"tensor([0.8165], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a girl is told me that the Lord had spoken to her, and that the Lord had",0,0,55.107696533203125,1.9314244320518092,0.0,"tensor([3.3070e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a girl was told me that the Lord had spoken to her, and that the Lord had",0,0,50.64098358154297,2.127429359837582,0.0,1,1
" a child was told me that the Lord had spoken to her, and that the Lord had",0,0,50.2492790222168,2.0431855854235197,0.0,"tensor([0.8993], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10059356689453,1.7971053274054276,0.0,1,1
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.100589752197266,1.8079994603207237,0.0,"tensor([0.7461], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.100555419921875,1.8017488178453946,0.0,"tensor([0.7652], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10057830810547,1.8143015008223684,0.0,"tensor([0.7643], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10057830810547,1.8232033177425986,0.0,"tensor([0.7549], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10057830810547,2.0397226434004936,0.0,"tensor([0.6157], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.100589752197266,1.9190463417454768,0.0,"tensor([0.6467], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.1005973815918,2.977682013260691,0.0,"tensor([0.2402], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10056686401367,2.8401874743009867,0.0,"tensor([0.2671], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.1005973815918,2.538402035361842,0.0,"tensor([0.3564], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.9244270324707,3.5004959909539473,0.0,"tensor([0.0031], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.10059356689453,3.7150654039884867,0.0,1,1
" a woman was told me that the Lord had spoken to her, and that the Lord had",0,0,49.100608825683594,22.42513363486842,0.0,"tensor([8.4674e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.924407958984375,3.2497507195723685,0.0,"tensor([0.0041], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a Lord was told me that a Lord had spoken to her, and that the Lord had",0,0,57.574886322021484,10.972663959703947,0.0,"tensor([7.7385e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman waslia me that a Lord had spoken to her, and that the Lord had",0,0,70.26960754394531,9.136838892886512,0.0,"tensor([1.5201e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman wasTell me that a Lord had spoken to her, and that the Lord had",0,0,64.57562255859375,7.471900699013157,0.0,"tensor([0.7880], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman wasTell me that a Lord had spoken to her, and that the Lord had",0,0,64.57561492919922,2.21200384842722,0.0,"tensor([0.5044], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman wastelling me that a Lord had spoken to her, and that the Lord had",0,0,55.679969787597656,2.061471236379523,0.0,1,1
" a woman wastelling me that a Lord had spoken to her, and that the Lord had",0,0,55.679962158203125,1.8580849095394736,0.0,"tensor([0.7426], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman wastelling me that a Lord had spoken to her, and that the Lord had",0,0,55.6799201965332,2.0146407277960527,0.0,"tensor([0.6231], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.924407958984375,2.141198248612253,0.0,1,1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.924407958984375,1.7992017244037828,0.0,"tensor([0.7981], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.924407958984375,1.9250009637129935,0.0,"tensor([0.6765], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.9244270324707,2.0532163921155426,0.0,"tensor([0.5872], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.92441940307617,2.4151486045435853,0.0,"tensor([0.4132], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.92441940307617,5.248009611430921,0.0,"tensor([0.0241], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a widow was told me that a Lord had spoken to her, and that the Lord had",0,0,56.67598342895508,6.377001953125,0.0,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that a Bible had spoken to her, and that the Lord had",0,0,60.524513244628906,2.543895199424342,0.0,"tensor([0.0078], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.92437744140625,2.4581064324629933,0.0,1,1
" a Virtue was told me that a writer had spoken to her, and that the Lord had",0,0,70.42778778076172,3.0599506578947366,0.0,"tensor([5.5268e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a woman was told me that a Lord had spoken to her, and that the Lord had",0,0,52.924415588378906,4.400482498972039,0.0,1,1
