Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,50.62883377075195,7.129799290707236,0.0,"tensor([0.0252], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,50.6462287902832,5.203731496710526,0.058989834040403366,"tensor([0.1747], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,50.924598693847656,4.409394595497533,1.0028274059295654,"tensor([0.4021], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,51.4639892578125,4.761181640625,2.831512451171875,"tensor([0.2689], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,52.26434326171875,6.584863923725329,5.545043468475342,"tensor([0.0426], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,53.325679779052734,4.398323460629112,9.143420219421387,"tensor([0.3931], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,54.64800262451172,5.352089329769736,13.626642227172852,"tensor([0.1500], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,56.23130798339844,6.614929841694079,18.99471092224121,"tensor([0.0420], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian Conspiracy"" to",0,0,58.07560729980469,10.91174958881579,25.24762535095215,"tensor([0.0006], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large numberological people in America were convinced that this was a ""Russian Pv"" to",0,0,99.73851013183594,8.704572496916118,32.34169006347656,"tensor([3.3344e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""Russian cultivation"" for",0,0,63.03303909301758,16.702392578125,40.169795989990234,1,1
" a large number of people in America were conspir that this was a ""Russian Craft"" to",0,0,78.57681274414062,14.216318873355263,48.2799072265625,"tensor([4.1035e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were convinced that this was a ""trans shaman"" with",0,0,49.35620880126953,13.623118832236841,56.28742599487305,1,1
" a large number of people in America were prophe that this was a ""trans shaman"" and",0,0,75.492431640625,12.128023488898027,64.02848815917969,"tensor([8.6478e-17], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were convinced that this was a ""Jewish spirituality"" and",0,0,68.30400085449219,26.843210320723685,71.24627685546875,"tensor([1.5818e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were trance that this was a ""Jewish blessing"" and",0,0,66.2237548828125,30.55526058799342,78.40821838378906,"tensor([2.9999e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were devout that this was a ""Jewishossom"" and",0,0,56.81513214111328,27.894441303453945,85.70497131347656,"tensor([1.3981e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were ausp that this was a ""Gal treasure"" and",0,0,65.97137451171875,25.58260947779605,92.40383911132812,"tensor([3.9684e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were illum that this was a ""Gal blessing"" and",0,0,62.448951721191406,20.726547080592105,98.48770141601562,"tensor([1.9763e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America wereSpirit that this was a ""spirit blessing"" and",0,0,48.079463958740234,16.873889802631577,100.0,1,1
" a large number of people in America were testify that this was a ""spirit blessing"" and",0,0,44.44475555419922,13.751061369243422,100.0,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were blessing that this was a ""spirit blessing"" and",0,0,41.97229766845703,16.963633326480263,100.0,"tensor([1.5992e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were blessing that this was a "" golden blessing"" and",0,0,46.52030563354492,11.660392680921053,100.0,"tensor([2.8339e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were prayer that this was a "" spiritual energies"" and",0,0,52.53910446166992,11.346736225328947,100.0,"tensor([8.9711e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were prayer that this was a "" spiritual forging"" and",0,0,50.80701446533203,10.611371813322368,100.0,"tensor([0.0043], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were hopeful that this was a "" golden blessing"" and",0,0,36.30331802368164,5.496199115953948,99.63778686523438,1,1
" a great number of people in America were hopeful that this was a "" golden blessing"" and",0,0,36.823001861572266,5.921894916735197,98.17814636230469,"tensor([0.0855], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were hopeful that this was a "" golden blessing"" and",0,0,37.72427749633789,6.07382170024671,95.64665985107422,"tensor([0.0742], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a large number of people in America were hopeful that this was a "" golden blessing"" and",0,0,38.599937438964844,6.132824064555921,92.04612731933594,"tensor([0.1111], device='cuda:0', grad_fn=<ExpBackward0>)",1
" a large number of people in America were hopeful that this was a "" golden blessing"" and",0,0,40.25892639160156,6.243761564555921,87.37801361083984,"tensor([0.0649], device='cuda:0', grad_fn=<ExpBackward0>)",0
" a great number of people in America were hopeful that this was a "" golden blessing"" and",0,0,42.71006774902344,6.348623175370066,81.6430435180664,"tensor([0.0345], device='cuda:0', grad_fn=<ExpBackward0>)",0
