Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.802371978759766,125.16903525904604,10.0,"tensor([3.7750e-34], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.820518493652344,56.342644942434205,10.055205345153809,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.820518493652344,51.689016241776315,10.055205345153809,"tensor([0.0191], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.82054138183594,53.22525827508223,10.055205345153809,"tensor([0.0090], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.82052993774414,77.15677682976973,10.055205345153809,"tensor([1.6784e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.82050323486328,53.42844752261513,10.055205345153809,"tensor([0.0063], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.820491790771484,54.37228875411184,10.055205345153809,"tensor([0.0014], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.820518493652344,75.39306640625,10.055205345153809,"tensor([2.0300e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.82054138183594,54.67468904194079,10.055205345153809,"tensor([0.0013], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last Prince began with the arrival of the King of England, who had",0,0,55.82048416137695,51.81272165398848,10.055205345153809,"tensor([0.0289], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,53.387718200683594,52.51404772306743,10.055205345153809,"tensor([0.2019], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53117752075195,56.13172029194079,16.67034912109375,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53117370605469,57.66697933799342,16.67034912109375,"tensor([6.7273e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53120040893555,55.54526881167763,16.67034912109375,"tensor([0.0004], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53117370605469,56.83521150287829,16.67034912109375,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53120803833008,62.512014288651315,16.67034912109375,"tensor([5.2506e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of The Last King began with the arrival of the King of England, who had",0,0,55.53120803833008,63.4691740337171,16.67034912109375,"tensor([8.1055e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,55.42342758178711,54.497918379934205,16.67034912109375,"tensor([0.0023], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,55.423439025878906,54.70640162417763,16.67034912109375,"tensor([0.0010], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Kingcano with the arrival of the King of England, who had",0,0,81.22583770751953,51.392224763569075,16.67034912109375,"tensor([1.2951e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,55.42343521118164,53.83249704461348,16.67034912109375,1,1
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.06174087524414,64.82663445723684,29.47199249267578,"tensor([9.4556e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.06175994873047,55.354851973684205,29.47199249267578,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.06177520751953,56.6005216899671,29.47199249267578,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061763763427734,57.03983989514802,29.47199249267578,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061744689941406,55.57867752878289,29.47199249267578,"tensor([0.0008], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061767578125,62.223748458059205,29.47199249267578,"tensor([6.4404e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061744689941406,53.085381758840455,29.47199249267578,"tensor([0.0023], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061744689941406,56.67952045641447,29.47199249267578,"tensor([9.3923e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.061771392822266,55.821828741776315,29.47199249267578,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,59.06175994873047,62.814793636924335,29.47199249267578,"tensor([3.1926e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.31555938720703,62.78572805304276,47.95783996582031,"tensor([1.7021e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.3155517578125,60.36367315995066,47.95783996582031,"tensor([7.1935e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.31553649902344,60.3742033305921,47.95783996582031,"tensor([3.8678e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the nearer of the King of England, who had",0,0,85.90789794921875,60.72592002467105,47.95783996582031,"tensor([2.0149e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.31555938720703,61.337890625,47.95783996582031,1,1
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.31555938720703,74.34326171875,47.95783996582031,"tensor([1.2581e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 the story of the Last King earth with the visitor of the King of Englandareth who had,0,0,96.50806427001953,67.99734015213815,47.95783996582031,"tensor([1.1443e-23], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.3155746459961,98.93919613486841,47.95783996582031,"tensor([6.6378e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the arrival of the King of England, who had",0,0,64.31558227539062,68.0717130962171,47.95783996582031,"tensor([2.3968e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last King began with the nearer of the King of England, who had",0,0,85.90788269042969,68.62070184004934,47.95783996582031,"tensor([6.0092e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last bowls began with the arrival of the King of the, who had",0,0,87.9066162109375,87.02745297080591,71.92781066894531,"tensor([2.1427e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Lastphabet began with the arrival of the Teacher of the, who had",0,0,77.1197738647461,110.68595805921052,71.92781066894531,"tensor([1.7002e-23], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the apostles prayer began with the arrival of the Lord of the, who had",0,0,67.09241485595703,102.14161441200658,71.92781066894531,"tensor([6.3772e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last prayer began with the arrival of the Lord of the, people had",0,0,76.52910614013672,79.84028063322368,71.92781066894531,"tensor([1.9023e-18], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last prayer began with the arrival of the Lord of the, people had",0,0,76.52909088134766,107.4118588096217,71.92781066894531,"tensor([4.1296e-26], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last prayer began with the presence of the Lord of the, people had",0,0,75.64907836914062,115.5394222861842,71.92781066894531,"tensor([9.3884e-30], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last prayer began with the presence of the Lord of the, people had",0,0,75.64904022216797,97.52505653782895,71.92781066894531,"tensor([4.2100e-22], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the presence of the Heart of the, people had",0,0,75.32917785644531,105.35672800164473,71.92781066894531,"tensor([2.1359e-25], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the presence of the Lord of the, people had",0,0,68.0694351196289,79.3436857524671,71.92781066894531,"tensor([2.7388e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the blessing of the Lord of the, people had",0,0,65.51581573486328,82.33023231907895,71.92781066894531,"tensor([8.6210e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Creation wond began with the greatness of the Lord of the, peoplerence",0,0,84.50188446044922,84.83729954769737,95.35808563232422,"tensor([7.3584e-27], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story rested the Last Isaiah began with the blessing of the Lord of the,eem had",0,0,86.91014099121094,78.30514365748355,95.35808563232422,"tensor([3.8339e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Lastossom began with the greatness of the Lord of the, people had",0,0,70.13505554199219,77.3268400493421,95.35808563232422,"tensor([3.0012e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the blessing of the Lord of the, people had",0,0,61.67870330810547,100.15565892269737,95.35808563232422,"tensor([7.3070e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the Mysteries of the Last Isaiah began with the blessing of the Lord of the, people Sovereign",0,0,60.59376907348633,98.1768734580592,95.35808563232422,"tensor([3.8890e-22], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story ofatum Last Isaiah began with the wond of the Lord of the, people had",0,0,100.17884063720703,88.60992752878289,95.35808563232422,"tensor([1.2724e-35], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Certificate began with the blessing of the Lord of the, people had",0,0,65.9319839477539,86.69098221628289,95.35808563232422,"tensor([0.0132], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the blessing of the Lord of the, people had",0,0,61.678741455078125,95.98215846011513,95.35808563232422,"tensor([1.1225e-19], device='cuda:0', grad_fn=<ExpBackward0>)",0
" the story of the Last Isaiah began with the blessing of the Lord of the, people had",0,0,61.67867660522461,98.88400750411184,95.35808563232422,"tensor([8.2268e-23], device='cuda:0', grad_fn=<ExpBackward0>)",0
