Text,Fluency Loss,Sentiment Loss,Potential Energy,Kinetic Energy,Lambda,Accepted
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.217445373535156,3.5134249600497163,10.0,1
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.21744155883789,14.840727095170458,10.0,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.271907806396484,8.284810014204547,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.27190017700195,7.907715953480115,10.104326248168945,0
" about a time he was told by his parents that it was [&a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,105.08086395263672,14.064058061079548,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.27186584472656,22.69183904474432,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.27187728881836,10.57097722833807,10.104326248168945,0
" about coverage time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,83.02494812011719,11.05532781427557,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.27189636230469,5.788776189630683,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.27188491821289,20.477694424715914,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.271881103515625,8.51136141690341,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,58.2718620300293,10.148119007457387,10.104326248168945,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71127700805664,11.27184392755682,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71131896972656,12.688061523437502,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.711299896240234,8.16773681640625,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71131134033203,14.59420720880682,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71131134033203,10.614659534801138,20.532012939453125,0
" about the time he was told by his parents that it was ""a good idea"" for him to start writing",53.00111389160156,0.5216332077980042,59.9034423828125,25.970312500000002,20.532012939453125,0
" about suicide time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,82.38735961914062,15.11167214133523,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71132278442383,9.71869784268466,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.711326599121094,10.483987704190342,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,63.71131134033203,10.453295898437501,20.532012939453125,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55467224121094,16.99676402698864,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55469512939453,8.425759055397728,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.5546875,12.246900523792615,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start Annotations",53.00111389160156,0.5216332077980042,90.6489486694336,12.600346235795456,41.319374084472656,0
" about a time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,77.66065216064453,8.878002374822444,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55470275878906,12.35889559659091,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55469512939453,8.018667879971591,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55470275878906,16.09706587357955,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.55470275878906,14.43072731711648,41.319374084472656,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,74.5546875,17.445887340198865,41.319374084472656,0
" about the time he was told by his parents that it wasantoa bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,138.12399291992188,12.95260564630682,72.38941192626953,0
" about the time he was told by his parents that it was ""aavia idea"" for him to start writing",53.00111389160156,0.5216332077980042,97.81574249267578,11.88120672052557,72.38941192626953,0
" about the time he was told by his parents that it was 'a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,96.7115478515625,20.45089666193182,72.38941192626953,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start resil",53.00111389160156,0.5216332077980042,94.08190155029297,14.28748446377841,72.38941192626953,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,90.76185607910156,23.958274147727277,72.38941192626953,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,90.76184844970703,19.65135165127841,72.38941192626953,0
" about the time he was told by his parents that it was ""a bad idea"" for him to startullivan",53.00111389160156,0.5216332077980042,82.41683959960938,12.526488148082388,72.38941192626953,0
" aboutiors time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,120.45889282226562,18.196000532670457,72.38941192626953,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,90.7618637084961,12.730826083096593,72.38941192626953,0
" Coke thealgia he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,137.9910125732422,16.217966530539776,72.38941192626953,0
"clair the time he was told by his parents that it was ""a bad envision"" for him to start promulg",53.00111389160156,0.5216332077980042,105.2207260131836,14.969546786221594,113.45248413085938,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,112.18171691894531,22.208371803977276,113.45248413085938,0
" about the time he was told by his parents that it was ""SPONSORED bad idea"" for him to start writing",53.00111389160156,0.5216332077980042,143.0081024169922,14.364506392045456,113.45248413085938,0
"stars the time he was told by his parents that it was ""a bad idea"" for him to start inhab",53.00111389160156,0.5216332077980042,62.983863830566406,29.597234552556824,113.45248413085938,1
" about the time he was told by his parents that it was ""a bad idea"" for him to startLear",83.23538970947266,-0.17850226163864136,61.78758239746094,28.089031427556822,113.45248413085938,0
" about the time he was told by his parents that it was ""a bad idea"" for comprom to start imag",83.23538970947266,-0.17850226163864136,109.96436309814453,37.88045099431819,113.45248413085938,0
" about the time he was told by his parents that it was ""a bad idea"" for him to start resusc",83.23538970947266,-0.17850226163864136,39.2634162902832,29.26829723011364,113.45248413085938,1
