Decoded Text,Fluency Loss,Sentiment Loss,Potential Energy,Kinetic Energy,Lambda,Accepted
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help their neighbors.

We found a very",101.08226776123047,-0.19870871305465698,99.09518432617188,4.728075832790799,10.0,1
", a group of people seemed very interested in helping Elys

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,123.545166015625,12.046204969618056,10.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33074951171875,10.233168538411459,9.959749221801758,0
" jail a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,121.2405776977539,10.56617906358507,9.959749221801758,0
", the group of people seemed very interested in helping,

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,112.15343475341797,11.420176866319444,9.959749221801758,0
" transit a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,117.0162582397461,11.074462212456597,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33080291748047,13.309628634982639,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33075714111328,9.240859646267362,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33079528808594,10.757941351996529,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33073425292969,12.410487196180556,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.3307113647461,10.604214816623264,9.959749221801758,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,101.33073425292969,11.494992404513889,9.959749221801758,0
", a group of people appeared very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,104.78173065185547,8.86514621310764,5.259860515594482,0
"hips a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,125.67771911621094,9.040640597873264,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.24227142333984,11.132262505425347,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.24224090576172,12.043345811631944,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.24219512939453,12.172303602430556,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.24224090576172,18.820597330729168,5.259860515594482,0
", a group of people seemed very interested in helping,

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,109.91202545166016,9.168204752604167,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found the very",101.08226776123047,-0.19870871305465698,106.1139144897461,9.121297878689237,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.24221801757812,11.064159478081597,5.259860515594482,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,102.2422103881836,12.240504286024306,5.259860515594482,0
"ery a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,123.56490325927734,9.764629448784722,0.0,0
"ioned the group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,132.0546417236328,10.716479492187501,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26222229003906,18.89077419704861,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26216125488281,9.473826090494793,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26220703125,14.095483398437501,0.0,0
",ash group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,129.9119873046875,11.763302951388889,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26219940185547,7.9036804199218755,0.0,0
", a group of people seemed very interested in helping.

When somebody asked, leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,114.14202880859375,13.993798828125001,0.0,0
" enclave a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,124.09504699707031,13.74277072482639,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26222229003906,10.99147474500868,0.0,0
", a group of people seemed very interested in helping,

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,111.03131103515625,13.750086805555556,0.0,0
" arm the group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,125.29461669921875,7.968244086371528,0.0,0
", a group of people seemed very willing in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,117.23408508300781,10.982261149088542,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.2622299194336,13.715614149305557,0.0,0
" smokes a group of people seemed very interested in helpingodi

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,147.52655029296875,9.097983805338542,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26222229003906,9.26345689561632,0.0,0
" Bok a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,124.93418884277344,10.6232421875,0.0,0
"ane the group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,129.74476623535156,8.861937120225695,0.0,0
", a group of people suggested very interested in helpingtz

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,140.3307342529297,9.607499186197916,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26232147216797,13.162068684895834,0.0,0
"ances a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,123.15931701660156,7.002523464626736,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26220703125,13.018387858072916,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26222229003906,8.620252821180555,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.2621841430664,11.358995225694445,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26228332519531,11.260042317708335,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help, neighbors.

We found a very",101.08226776123047,-0.19870871305465698,113.2344970703125,9.949365912543403,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26225280761719,10.111744520399306,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26221466064453,11.992479112413195,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26226043701172,11.037942165798611,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26214599609375,8.705554199218751,0.0,0
" grill a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,127.00447082519531,8.749940321180556,0.0,0
", a group of people seemed very interested in helping,

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,111.03129577636719,8.971615261501736,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26223754882812,10.972574869791668,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26216888427734,10.687510850694444,0.0,0
", a group of people seemed very interested in helpingspir

When somebody asked to leave, the group replied, they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,133.82351684570312,8.41029527452257,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26219940185547,10.095175509982639,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26217651367188,10.033336046006944,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26226806640625,9.243309868706598,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26216125488281,11.878411187065973,0.0,0
", a group of people seemed very interested in helping,

When somebody asked to leave, the group replied that they wanted to help the ANGEL.

We found a very",101.08226776123047,-0.19870871305465698,120.59412384033203,14.509057617187501,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26219940185547,12.171861436631945,0.0,0
" waves a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,123.24449157714844,13.199278428819445,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26228332519531,9.822878689236111,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help, neighbors.

We found a very",101.08226776123047,-0.19870871305465698,113.23448944091797,8.372620985243056,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26220703125,10.515160454644098,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26227569580078,10.12057156032986,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26225280761719,8.29206271701389,0.0,0
", the group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help, neighbors.

We found a very",101.08226776123047,-0.19870871305465698,117.2771224975586,8.51766628689236,0.0,0
", a group of people appeared very interested in helpingzos

When somebody asked to leave, the group replied that they wanted to help the neighbor.

We found a very",101.08226776123047,-0.19870871305465698,131.75018310546875,9.737349446614584,0.0,0
"ward a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help, neighbors.

We found a very",101.08226776123047,-0.19870871305465698,128.66806030273438,13.80594482421875,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26221466064453,10.538846842447917,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26226806640625,8.953116861979167,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26223754882812,10.177130805121529,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26226806640625,8.432331000434028,0.0,0
", the group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,107.17919158935547,8.175718180338542,0.0,0
", a group of people seemed very interested in helping.

When somebody asked to leave, the group replied that they wanted to help the neighbors.

We found a very",101.08226776123047,-0.19870871305465698,103.26221466064453,14.058374023437501,0.0,0
