Decoded Text,Fluency Loss,Sentiment Loss,Potential Energy,Kinetic Energy,Lambda,Accepted
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,54.872657775878906,9.58929998224432,10.0,1
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,54.872676849365234,19.31682350852273,10.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,58.75634002685547,24.458030007102277,9.946467399597168,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,58.75645065307617,25.31348987926137,9.946467399597168,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,58.75640106201172,16.90783025568182,9.946467399597168,0
" spoiler particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,74.87338256835938,20.330106977982958,9.946467399597168,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,54.88697814941406,32.71674360795455,9.946467399597168,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,58.75636291503906,20.199818004261367,9.946467399597168,0
" not particularlyiqile many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,91.53272247314453,19.868399325284095,9.946467399597168,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,54.88701629638672,20.49891246448864,9.946467399597168,0
 not particularly surprising to manyoids and it is the first time such a action film has been made with the kind,57.549293518066406,-0.2676635980606079,75.00001525878906,26.619426935369322,9.946467399597168,0
 not particularly surprising to many. and it is the first time such an action film has a made with the kind,57.549293518066406,-0.2676635980606079,79.61319732666016,27.524112215909096,9.946467399597168,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,56.512298583984375,20.752807617187504,3.8743515014648438,0
" not particularly surprising assassinationLib, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,94.82740783691406,17.341304154829547,3.8743515014648438,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,60.38569259643555,28.808691406250006,3.8743515014648438,0
" mosPic Hampton to many, and it is the bapt time such a actionenv has been made with the kind",57.549293518066406,-0.2676635980606079,152.6365203857422,17.06606001420455,3.8743515014648438,0
" not particularly surprising, many, and it is the first time such a Warsaw film has been made with the kind",57.549293518066406,-0.2676635980606079,81.31427764892578,28.729913884943187,3.8743515014648438,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,60.38572311401367,21.454354580965912,3.8743515014648438,0
" not libel surprising curtain many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,109.39717864990234,16.386130593039773,3.8743515014648438,0
" not particularly surprising to many, and the is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,70.47977447509766,27.86196511008523,3.8743515014648438,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,56.51224136352539,21.413623046875003,3.8743515014648438,0
 not particularly surprising to many. and it is the first time such an action film has been made. the kind,57.549293518066406,-0.2676635980606079,69.73551940917969,24.438858309659093,3.8743515014648438,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,61.42530822753906,26.27316228693182,0.0,0
 not particularly surprising catalogue manyuez and it is the first time such a action film has been made without the kind,57.549293518066406,-0.2676635980606079,105.33001708984375,22.75771706321023,0.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,61.42532730102539,23.340327592329547,0.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,61.425235748291016,25.88759099786932,0.0,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,57.54927062988281,30.376218483664776,0.0,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,57.549312591552734,33.66233575994319,0.0,0
" not particularly surprising to many,ice it is the first time such aの掋 has been made with the kind",57.549293518066406,-0.2676635980606079,115.38894653320312,20.284135298295457,0.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with theuman",57.549293518066406,-0.2676635980606079,74.55072021484375,24.24255593039773,0.0,0
" not particularly surprising to many, and it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,57.54927062988281,23.31740056818182,0.0,0
" not particularly surprising, many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,72.63418579101562,30.90235706676137,0.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,61.425296783447266,22.163336736505684,0.0,0
" not particularly surprising to many, and it is the first time such a action film has been made with the kind",57.549293518066406,-0.2676635980606079,61.42527770996094,24.72189275568182,0.0,0
" not particularly surprising to many, Esp it is the first time such an action film has been made with the kind",57.549293518066406,-0.2676635980606079,81.77900695800781,15.758283025568184,0.0,0
 not particularly surprising to manyaven and it is the first time such a action film has been made with the kind,57.549293518066406,-0.2676635980606079,82.24868774414062,28.82564808238637,0.0,0
