Decoded Text,Fluency Loss,Sentiment Loss,Potential Energy,Kinetic Energy,Lambda,Accepted
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,40.92307662963867,4.747859885475853,10.0,1
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,40.92312240600586,16.13564675071023,10.0,0
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,40.93560028076172,10.337757457386365,9.949956893920898,0
" a collection of essays,ModLoader warrants and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,86.8677978515625,10.58970281427557,9.949956893920898,0
" a collection of essays,士istry and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,86.04596710205078,11.875875577059661,9.949956893920898,0
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,40.93562698364258,12.760373757102274,9.949956893920898,0
" a collection of histories,igham, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,82.9195785522461,14.899752530184662,9.949956893920898,0
" a collection of essays,antha, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,65.22764587402344,20.349121093750004,9.949956893920898,0
" a collection ofbooks,�, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,88.51129913330078,10.433276367187501,9.949956893920898,0
" a collection ofmilo, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,71.37252044677734,14.154371226917617,9.949956893920898,0
" a collection of essays, essays, and other materials that describe the relationship, the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,57.33372116088867,12.838174715909092,9.949956893920898,0
" a collection of essays, essays, and other materials that describe the relationship, the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,57.333709716796875,16.505219060724436,9.949956893920898,0
" a collection of essays, petitionsources and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,75.22740173339844,9.47598544034091,3.9501166343688965,0
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,42.43827819824219,21.14882368607955,3.9501166343688965,0
" a collection of essays, essays, and other materials that describe the relationship between the social sciences and the humanities.",43.42760467529297,-0.2504526972770691,42.43830108642578,9.812880637428979,3.9501166343688965,0
