Decoded Text,Fluency Loss,Sentiment Loss,Potential Energy,Kinetic Energy,Lambda,Accepted
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.69207763671875,4.724394642223012,10.0,1
 a invaluable resource for those who want to learn about the ancient cultures of crore Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,74.08977508544922,10.409813343394887,10.0,0
 an invaluable resource for the who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,58.618324279785156,20.390673828125003,9.946508407592773,0
 a invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,45.85699462890625,11.054589843750001,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.70652389526367,9.172193492542615,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.706565856933594,11.841703657670456,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.706539154052734,11.642563698508525,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.7065315246582,9.99974032315341,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.706485748291016,7.10148259943182,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancientャ and Rome. Here are some,44.39697265625,-0.2704894542694092,83.05345153808594,6.946423339843751,9.946508407592773,0
 a invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,45.85698699951172,10.97636052911932,9.946508407592773,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,41.7065315246582,6.823758212002842,9.946508407592773,0
 a invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,47.62107849121094,7.2864934747869325,3.4101457595825195,0
 a invaluable resource for those who want to learn about the ancient cultures of Ancientロ and Rome. Here are some,44.39697265625,-0.2704894542694092,80.7803955078125,12.750437233664774,3.4101457595825195,0
 an invaluable resource for those who want to learn about the ancient cultures of Ancient Greece and Rome. Here are some,44.39697265625,-0.2704894542694092,43.47454071044922,7.613643022017047,3.4101457595825195,0
